id_usuario,nome,idade,cep,data_de_nascimento,renda,bairro,cidade
7745,Dr. Otto Rocha,40,03791-411,1984-08-06,2058.97,Pinheiros,São Paulo
7746,Ester Nascimento,52,04561-278,1972-09-02,1822.31,Bela Vista,São Paulo
7747,Eduardo Araújo,34,03062-537,1990-06-04,10848.11,Vila Nova Conceição,São Paulo
7748,Mirella Siqueira,19,05947-965,2005-10-24,2749.97,Vila Nova Conceição,São Paulo
7749,Daniela Ramos,48,04242-998,1976-07-16,11049.65,Mooca,São Paulo
7750,Levi Nunes,33,01296-910,1991-06-17,2666.88,Centro,São Paulo
7751,Ana Sophia Cirino,43,04171-522,1982-05-01,2724.67,Centro,São Paulo
7752,Paulo Rezende,51,02913-542,1973-09-21,3048.6,Centro,São Paulo
7753,Allana da Costa,48,02478-063,1976-12-19,2289.65,Centro,São Paulo
7754,Rafael Ramos,18,02619-848,2007-03-19,2233.05,Liberdade,São Paulo
7755,Antônio Melo,45,01044-827,1979-07-05,11342.85,Pinheiros,São Paulo
7756,Sr. Samuel Martins,50,04215-186,1975-05-06,3267.08,Mooca,São Paulo
7757,Davi Lucca Rios,58,01626-922,1966-10-12,2364.73,Vila Nova Conceição,São Paulo
7758,Dra. Maria Eduarda Rodrigues,26,04003-362,1998-06-04,8703.58,Mooca,São Paulo
7759,Nina Sales,38,03545-365,1986-06-06,14060.58,Centro,São Paulo
7760,Anthony Camargo,42,05350-063,1982-12-06,12411.33,Pinheiros,São Paulo
7761,Sr. Lucca Borges,38,03366-892,1987-03-13,1829.52,Itaim Bibi,São Paulo
7762,Luísa da Cunha,23,02178-397,2002-03-08,17528.73,Santana,São Paulo
7763,Valentim Barbosa,45,05737-442,1980-04-02,12282.18,Jardim América,São Paulo
7764,Ana Sophia Souza,64,01715-620,1960-12-28,15631.16,Bela Vista,São Paulo
7765,Nicolas Porto,52,02413-169,1972-06-28,2833.05,Itaim Bibi,São Paulo
7766,Dom Borges,66,05007-830,1959-01-31,9426.02,Bela Vista,São Paulo
7767,Luan da Costa,23,01835-419,2002-02-22,12273.9,Centro,São Paulo
7768,Enrico Andrade,68,03060-488,1956-10-17,10882.15,Mooca,São Paulo
7769,Heloisa Cirino,66,05008-643,1958-08-20,1844.45,Mooca,São Paulo
7770,Dr. Bruno Pacheco,66,03413-214,1958-12-09,12964.59,Mooca,São Paulo
7771,Benjamim Rodrigues,18,05273-163,2006-06-22,11488.7,Jardim América,São Paulo
7772,Dr. Levi Cassiano,54,02875-983,1970-07-07,14299.86,Boa Vista,São Paulo
7773,Josué da Mata,66,01072-435,1958-11-21,2126.99,Bela Vista,São Paulo
7774,Davi Luiz Mendonça,40,03415-740,1984-07-06,1966.3,Pinheiros,São Paulo
7775,Vinicius Aparecida,53,02596-959,1972-04-03,14720.53,Bela Vista,São Paulo
7776,Luiz Gustavo das Neves,27,05523-395,1997-12-26,2243.51,Liberdade,São Paulo
7777,Marcelo Freitas,23,03229-272,2001-06-16,2173.35,Mooca,São Paulo
7778,Luiz Miguel Nunes,51,01527-553,1973-06-19,2750.76,Centro,São Paulo
7779,Alícia Rocha,26,05788-905,1998-05-19,2411.48,Vila Nova Conceição,São Paulo
7780,Giovanna Rezende,25,03058-554,2000-02-29,2999.53,Jardim América,São Paulo
7781,Vinicius Aragão,51,01011-193,1973-07-23,3503.05,Liberdade,São Paulo
7782,Ravy Freitas,18,03788-102,2006-05-27,2311.38,Santana,São Paulo
7783,Caleb Monteiro,70,01689-007,1954-09-01,3320.96,Centro,São Paulo
7784,Ana Júlia Rezende,19,03280-124,2005-06-01,10451.78,Vila Nova Conceição,São Paulo
7785,João Felipe Freitas,36,04845-391,1989-02-04,1975.51,Mooca,São Paulo
7786,Sr. Murilo Costa,70,01472-231,1954-12-30,13569.12,Boa Vista,São Paulo
7787,Juliana da Luz,68,04007-054,1957-03-19,13154.02,Santana,São Paulo
7788,Caroline Siqueira,59,01111-537,1965-09-14,9596.41,Bela Vista,São Paulo
7789,Enrico Mendonça,65,04337-865,1959-07-05,8131.5,Santana,São Paulo
7790,Bento Pastor,67,03770-063,1957-11-27,10259.32,Mooca,São Paulo
7791,Arthur Miguel Borges,57,04488-576,1967-06-24,9208.5,Jardim América,São Paulo
7792,João Pedro Mendes,38,05256-657,1986-06-09,8749.29,Boa Vista,São Paulo
7793,Stephany Dias,26,05515-582,1999-04-06,2176.98,Bela Vista,São Paulo
7794,Francisco Barros,24,04838-713,2001-01-23,2665.64,Liberdade,São Paulo
7795,Maria Sophia Cavalcanti,19,02875-552,2006-02-18,1883.15,Bela Vista,São Paulo
7796,Anthony Cardoso,52,05206-646,1972-05-23,2587.34,Itaim Bibi,São Paulo
7797,Luana Costela,18,05574-616,2007-04-14,15088.97,Centro,São Paulo
7798,Maria Helena Almeida,22,02487-754,2003-04-22,2292.95,Itaim Bibi,São Paulo
7799,Cecilia Câmara,49,03022-920,1975-11-14,2145.42,Liberdade,São Paulo
7800,Maria Alice Cassiano,66,04400-801,1958-08-04,8947.67,Centro,São Paulo
7801,Rafael Duarte,63,04572-945,1961-12-03,2277.15,Itaim Bibi,São Paulo
7802,Luiz Fernando Correia,37,04455-815,1987-05-14,9445.99,Santana,São Paulo
7803,Dr. Thomas Aparecida,70,02350-661,1954-12-19,12344.53,Centro,São Paulo
7804,Ayla Pastor,26,04092-604,1999-01-10,1782.22,Centro,São Paulo
7805,Alice Correia,45,05211-797,1979-11-03,7807.61,Jardim América,São Paulo
7806,Kaique da Conceição,40,02465-323,1984-07-10,11683.49,Itaim Bibi,São Paulo
7807,Sr. Fernando Melo,64,05770-670,1960-12-11,17455.46,Centro,São Paulo
7808,Ian Jesus,22,03553-809,2002-12-27,2311.45,Liberdade,São Paulo
7809,Luna Fogaça,33,03801-675,1991-09-05,2352.69,Pinheiros,São Paulo
7810,Henry Ramos,58,04573-430,1966-07-05,9285.75,Pinheiros,São Paulo
7811,Erick da Rocha,46,02120-947,1979-01-29,14174.69,Mooca,São Paulo
7812,Breno Lopes,35,01969-814,1989-08-28,7257.01,Mooca,São Paulo
7813,Melissa Machado,57,03179-708,1967-11-08,2687.21,Vila Nova Conceição,São Paulo
7814,Melissa Casa Grande,27,03423-185,1997-10-17,2975.1,Jardim América,São Paulo
7815,Carlos Eduardo Ferreira,43,04627-959,1981-08-07,10541.79,Mooca,São Paulo
7816,Alice Sales,50,02889-915,1975-02-25,2131.37,Boa Vista,São Paulo
7817,Lorenzo Silveira,21,04151-956,2004-02-08,2611.32,Vila Nova Conceição,São Paulo
7818,Diogo Moreira,27,04484-521,1997-08-31,2160.19,Jardim América,São Paulo
7819,Ana Liz Freitas,46,01410-735,1978-10-11,1845.73,Liberdade,São Paulo
7820,Cecilia Garcia,42,02652-716,1983-04-09,15537.18,Boa Vista,São Paulo
7821,Ana Cecília Cunha,50,05896-143,1974-12-01,2138.37,Vila Nova Conceição,São Paulo
7822,Heloísa Carvalho,68,03472-467,1957-01-28,2148.54,Boa Vista,São Paulo
7823,Maria Luiza Sampaio,23,03210-749,2001-09-08,10312.12,Boa Vista,São Paulo
7824,Dante Andrade,38,05630-414,1987-03-18,10700.79,Centro,São Paulo
7825,Dra. Alícia Pastor,32,02731-108,1992-11-19,2376.78,Centro,São Paulo
7826,Anthony Gabriel Farias,19,05755-400,2005-06-09,1546.22,Santana,São Paulo
7827,Maria Sales,38,02451-953,1986-12-10,2129.23,Santana,São Paulo
7828,Brenda Vieira,18,03023-277,2006-06-06,1965.48,Liberdade,São Paulo
7829,Ayla Nunes,43,02311-900,1981-10-18,9432.81,Santana,São Paulo
7830,Augusto Casa Grande,32,01937-999,1992-11-19,1737.99,Boa Vista,São Paulo
7831,Carlos Eduardo Araújo,49,02507-389,1975-07-05,2204.41,Jardim América,São Paulo
7832,Dom Leão,34,04879-470,1991-03-24,1816.29,Pinheiros,São Paulo
7833,Brenda Jesus,20,01023-708,2005-01-26,14583.79,Liberdade,São Paulo
7834,Ana Luiza Albuquerque,34,04504-331,1990-08-02,2419.93,Mooca,São Paulo
7835,Alexandre Melo,62,04734-937,1962-06-20,2479.65,Pinheiros,São Paulo
7836,Leonardo Cardoso,34,01460-050,1990-09-06,2843.38,Bela Vista,São Paulo
7837,Ana Carolina Rodrigues,36,01356-164,1989-03-27,3130.26,Centro,São Paulo
7838,Clara Freitas,68,02051-621,1956-10-23,10211.85,Boa Vista,São Paulo
7839,Leandro da Luz,69,02095-321,1955-08-27,9790.8,Liberdade,São Paulo
7840,Asafe da Cruz,21,05613-238,2003-08-26,12525.51,Bela Vista,São Paulo
7841,Sr. Josué Jesus,43,01915-682,1982-05-09,12310.29,Centro,São Paulo
7842,Thiago Peixoto,37,02282-253,1988-01-03,2303.42,Santana,São Paulo
7843,Dra. Isadora Sousa,55,02746-772,1970-02-17,11537.18,Mooca,São Paulo
7844,Maria Luísa Souza,65,04042-655,1959-08-29,1536.63,Santana,São Paulo
7845,Allana da Cunha,52,03284-396,1972-06-15,14078.26,Bela Vista,São Paulo
7846,Arthur Martins,38,01149-751,1987-04-16,9131.75,Jardim América,São Paulo
7847,José Pedro Cavalcante,50,01693-869,1974-09-21,2339.18,Vila Nova Conceição,São Paulo
7848,Guilherme Jesus,65,03167-589,1959-08-10,7464.67,Pinheiros,São Paulo
7849,Sr. Miguel Ferreira,31,01845-928,1994-01-09,8157.82,Pinheiros,São Paulo
7850,Amanda Carvalho,69,03067-014,1955-08-08,1981.27,Boa Vista,São Paulo
7851,Isaac Garcia,22,03619-184,2003-02-11,11788.78,Centro,São Paulo
7852,Pietra Pimenta,44,03165-114,1980-12-31,8261.78,Jardim América,São Paulo
7853,João Pedro Correia,50,01531-237,1975-03-20,10706.58,Santana,São Paulo
7854,Olivia Nogueira,36,01592-268,1988-06-05,2680.2,Pinheiros,São Paulo
7855,Dr. Rodrigo Garcia,51,04295-378,1974-04-14,15023.98,Bela Vista,São Paulo
7856,Luiz Felipe da Conceição,20,02277-713,2004-06-16,2363.49,Centro,São Paulo
7857,Dra. Ágatha da Rosa,19,03075-875,2006-04-25,2006.61,Itaim Bibi,São Paulo
7858,Joaquim Pimenta,35,03404-905,1989-07-10,2487.14,Pinheiros,São Paulo
7859,Miguel da Rosa,38,05385-554,1986-08-24,2411.6,Santana,São Paulo
7860,Alice Pinto,41,02732-491,1984-04-24,1991.74,Centro,São Paulo
7861,Bella Rocha,45,03958-370,1979-05-31,9870.07,Centro,São Paulo
7862,Lucas Montenegro,53,05928-014,1971-07-18,2011.41,Vila Nova Conceição,São Paulo
7863,Amanda Pastor,50,04248-167,1974-10-12,2438.71,Centro,São Paulo
7864,Srta. Sophie Machado,42,02507-888,1983-04-28,11497.28,Boa Vista,São Paulo
7865,Noah Siqueira,29,05481-181,1996-04-29,13248.37,Centro,São Paulo
7866,Eduarda Gonçalves,58,03963-530,1966-11-07,9891.85,Santana,São Paulo
7867,Antônio Abreu,63,05407-062,1961-07-15,14084.64,Jardim América,São Paulo
7868,Antonella Macedo,64,03220-257,1961-02-05,2427.69,Jardim América,São Paulo
7869,Bruna Siqueira,37,04353-705,1987-11-25,10862.87,Pinheiros,São Paulo
7870,Maya Barros,60,02558-078,1965-01-17,2075.95,Mooca,São Paulo
7871,Benjamin Viana,31,03570-420,1994-03-04,1743.23,Boa Vista,São Paulo
7872,Sr. João Lucas Aparecida,37,02877-265,1987-06-14,12635.39,Pinheiros,São Paulo
7873,João Lucas Câmara,27,04860-661,1997-05-06,8862.68,Itaim Bibi,São Paulo
7874,Carlos Eduardo Ribeiro,21,01804-916,2004-03-26,10083.91,Boa Vista,São Paulo
7875,Samuel Andrade,69,02458-614,1955-06-13,2458.53,Boa Vista,São Paulo
7876,Luiz Miguel Duarte,46,04770-028,1978-07-26,11010.62,Itaim Bibi,São Paulo
7877,Sr. Pietro Camargo,49,04381-273,1976-01-31,2765.46,Bela Vista,São Paulo
7878,Kaique Albuquerque,32,01285-403,1993-02-06,3958.49,Vila Nova Conceição,São Paulo
7879,Helena Alves,25,01563-818,1999-09-15,13141.9,Boa Vista,São Paulo
7880,Julia Gomes,26,01587-601,1999-01-14,13662.19,Boa Vista,São Paulo
7881,Alana Nunes,58,01500-730,1966-05-15,13916.9,Liberdade,São Paulo
7882,Zoe Mendonça,45,01311-797,1980-01-26,2870.62,Boa Vista,São Paulo
7883,Alana Pacheco,30,02468-643,1995-01-30,16069.11,Bela Vista,São Paulo
7884,Cauê Rezende,21,05997-282,2003-11-29,1880.65,Pinheiros,São Paulo
7885,Srta. Olivia Vargas,37,02029-990,1988-01-22,2149.04,Jardim América,São Paulo
7886,Dra. Isabel Pimenta,50,05283-338,1974-10-01,9529.1,Boa Vista,São Paulo
7887,Yago Pires,38,04895-254,1986-10-11,11929.08,Boa Vista,São Paulo
7888,Valentina da Conceição,38,02067-751,1986-08-11,2117.25,Bela Vista,São Paulo
7889,Pedro Henrique Sales,30,03021-012,1994-11-06,10853.89,Boa Vista,São Paulo
7890,Diego Rezende,21,01043-055,2003-09-30,2522.27,Jardim América,São Paulo
7891,Maysa Casa Grande,32,03559-033,1992-08-26,10599.82,Centro,São Paulo
7892,Pedro Brito,64,02418-311,1961-01-27,12222.18,Mooca,São Paulo
7893,Emanuel Correia,44,02590-670,1980-09-03,3236.38,Mooca,São Paulo
7894,José Martins,66,02791-979,1959-02-08,12057.16,Vila Nova Conceição,São Paulo
7895,Bruno Leão,53,02018-503,1971-07-14,13426.25,Santana,São Paulo
7896,Otávio Casa Grande,64,03426-324,1960-09-15,1832.26,Vila Nova Conceição,São Paulo
7897,Sophie da Cunha,30,01164-529,1994-07-12,14946.82,Centro,São Paulo
7898,Cecília Casa Grande,18,01752-034,2006-08-31,2753.14,Santana,São Paulo
7899,Miguel da Costa,44,02431-679,1981-05-01,1981.88,Santana,São Paulo
7900,Vinicius Novais,53,03067-870,1971-06-26,15138.58,Centro,São Paulo
7901,Luiz Henrique Moreira,37,04218-932,1987-07-07,2396.26,Mooca,São Paulo
7902,Maria Luísa Cavalcanti,52,04677-738,1973-03-26,10789.84,Mooca,São Paulo
7903,Júlia Duarte,62,05226-469,1962-06-14,9113.77,Bela Vista,São Paulo
7904,João Gabriel Azevedo,58,03976-959,1966-10-06,2141.85,Bela Vista,São Paulo
7905,Isaque Cunha,69,05710-910,1955-09-01,2236.85,Pinheiros,São Paulo
7906,Ana Laura Campos,25,04133-354,2000-04-16,2692.92,Liberdade,São Paulo
7907,Ravi Lucca Nogueira,50,04322-883,1975-01-24,12293.76,Bela Vista,São Paulo
7908,Dra. Maria Clara Guerra,21,05781-546,2003-11-07,9252.0,Pinheiros,São Paulo
7909,Lucas Montenegro,70,02803-755,1954-10-21,1821.71,Itaim Bibi,São Paulo
7910,Maria Julia Sousa,22,02624-110,2003-03-29,1678.57,Centro,São Paulo
7911,Luiz Felipe Moreira,40,03855-309,1984-09-28,2287.82,Itaim Bibi,São Paulo
7912,Vinícius Pires,65,02421-461,1959-10-16,8114.68,Mooca,São Paulo
7913,Manuella Araújo,37,03908-763,1987-09-16,18723.59,Vila Nova Conceição,São Paulo
7914,Francisco Brito,26,01590-182,1999-05-04,3070.5,Santana,São Paulo
7915,Ravi Correia,58,01074-492,1966-12-24,1743.06,Santana,São Paulo
7916,Vitor Sampaio,18,03980-397,2006-12-28,2286.72,Liberdade,São Paulo
7917,Dr. Mathias Leão,47,03307-115,1977-11-11,2108.15,Centro,São Paulo
7918,Theodoro Pinto,64,05318-891,1960-07-24,12555.5,Boa Vista,São Paulo
7919,Melina Pacheco,68,01808-286,1956-11-04,1995.79,Jardim América,São Paulo
7920,Luiz Otávio Jesus,55,04515-376,1969-07-08,11051.66,Mooca,São Paulo
7921,Pedro Henrique Brito,49,04598-334,1975-07-01,12278.61,Boa Vista,São Paulo
7922,Emanuel Leão,24,03386-187,2001-04-03,10919.7,Pinheiros,São Paulo
7923,Luana Gomes,56,01159-714,1969-03-28,13885.11,Liberdade,São Paulo
7924,Dra. Olivia Souza,29,04840-971,1996-04-24,12493.17,Liberdade,São Paulo
7925,Caio Guerra,66,02578-858,1958-08-24,13798.44,Itaim Bibi,São Paulo
7926,Heloisa Câmara,51,04965-386,1974-03-06,2030.84,Centro,São Paulo
7927,Paulo Souza,68,02125-734,1956-05-22,9035.49,Santana,São Paulo
7928,Benjamim Pacheco,19,01275-168,2006-05-02,2830.52,Bela Vista,São Paulo
7929,Cauê Campos,34,02858-187,1990-08-11,11549.55,Liberdade,São Paulo
7930,Natália Cunha,40,02081-952,1985-03-12,12940.19,Boa Vista,São Paulo
7931,Vitor Gabriel Vieira,48,03907-567,1976-08-08,17139.46,Pinheiros,São Paulo
7932,Olivia Mendes,60,05745-893,1964-11-10,1484.7,Vila Nova Conceição,São Paulo
7933,Sofia Freitas,57,02886-402,1968-03-27,12520.52,Bela Vista,São Paulo
7934,Ana Beatriz Rocha,39,04353-878,1985-11-11,11348.85,Vila Nova Conceição,São Paulo
7935,Maria Fernanda da Conceição,61,01960-981,1964-03-30,1996.35,Boa Vista,São Paulo
7936,Ana Julia Moraes,37,01721-759,1987-06-01,14808.5,Santana,São Paulo
7937,Pietro da Luz,51,01001-190,1973-08-28,11373.46,Centro,São Paulo
7938,Matheus Pinto,21,02716-695,2003-10-22,10556.32,Itaim Bibi,São Paulo
7939,Dr. Fernando Moreira,53,04886-430,1971-10-22,1799.87,Bela Vista,São Paulo
7940,Danilo Cassiano,37,01076-656,1988-04-22,12616.02,Mooca,São Paulo
7941,Manuella Pacheco,70,03897-280,1954-08-14,15252.74,Liberdade,São Paulo
7942,Pietra Pires,18,01869-957,2007-01-10,7362.47,Liberdade,São Paulo
7943,Sr. Vinícius Monteiro,22,04310-079,2002-09-28,1745.16,Centro,São Paulo
7944,Josué Sampaio,19,04997-252,2005-08-29,9706.75,Mooca,São Paulo
7945,Isabella Aparecida,38,02553-162,1987-04-11,9345.97,Boa Vista,São Paulo
7946,Luna Costela,49,04380-752,1976-02-05,2551.69,Itaim Bibi,São Paulo
7947,João Felipe Sales,64,05943-555,1960-07-08,2418.63,Bela Vista,São Paulo
7948,Marcos Vinicius Pinto,47,05449-045,1977-05-30,2260.96,Boa Vista,São Paulo
7949,Sophie Nunes,32,02396-585,1992-09-22,12997.87,Boa Vista,São Paulo
7950,Dra. Ana Lívia Moraes,65,04989-050,1960-01-08,1721.41,Jardim América,São Paulo
7951,Dr. Henry Gabriel Guerra,60,01781-652,1964-11-18,3371.23,Centro,São Paulo
7952,Sara Carvalho,46,01808-954,1978-07-05,2695.47,Pinheiros,São Paulo
7953,Breno Cavalcante,19,04941-948,2005-11-04,13431.29,Jardim América,São Paulo
7954,Maria Helena Aparecida,59,05981-101,1965-07-21,2114.81,Santana,São Paulo
7955,Dra. Catarina Pimenta,47,01505-376,1978-03-05,12717.25,Jardim América,São Paulo
7956,Camila Silveira,49,05500-607,1975-05-13,11044.89,Jardim América,São Paulo
7957,Dr. Carlos Eduardo Pires,49,03589-082,1975-08-25,14295.35,Boa Vista,São Paulo
7958,Calebe Cirino,37,04225-229,1988-04-30,14957.83,Mooca,São Paulo
7959,Rafaela Ribeiro,44,02011-104,1980-10-15,11824.78,Centro,São Paulo
7960,Rhavi Macedo,43,02904-681,1982-04-23,2052.6,Boa Vista,São Paulo
7961,Rafael Monteiro,34,01953-613,1990-07-07,12247.82,Pinheiros,São Paulo
7962,Emanuella Farias,62,03832-043,1962-05-18,2093.71,Pinheiros,São Paulo
7963,Miguel Rocha,27,04915-282,1998-04-15,12102.79,Jardim América,São Paulo
7964,Caio Barros,25,02998-996,1999-11-04,11413.16,Pinheiros,São Paulo
7965,Otto da Paz,64,03738-034,1960-11-12,2318.96,Jardim América,São Paulo
7966,Felipe da Conceição,65,01541-082,1959-10-24,10415.67,Liberdade,São Paulo
7967,Arthur Miguel Cunha,46,05643-379,1978-09-03,2436.28,Mooca,São Paulo
7968,Yago da Cruz,36,02615-951,1989-02-25,2208.02,Pinheiros,São Paulo
7969,Dr. Luiz Felipe Sá,58,02959-730,1966-10-17,1928.34,Jardim América,São Paulo
7970,Maria Sophia Pereira,28,02673-086,1997-04-21,2376.03,Liberdade,São Paulo
7971,Lucca Pimenta,43,05296-604,1982-03-18,1607.28,Mooca,São Paulo
7972,Sr. Valentim Andrade,24,02682-747,2000-07-10,2455.03,Bela Vista,São Paulo
7973,Manuella Câmara,42,03762-078,1982-07-05,1602.61,Pinheiros,São Paulo
7974,Luara Fonseca,28,01204-513,1997-02-13,1559.47,Centro,São Paulo
7975,Srta. Ana Carolina Nascimento,34,01074-213,1991-03-23,16512.71,Itaim Bibi,São Paulo
7976,Cauê da Rosa,43,03018-167,1982-04-09,11816.7,Itaim Bibi,São Paulo
7977,Liam Aparecida,68,04402-379,1956-07-09,9575.39,Vila Nova Conceição,São Paulo
7978,Anthony Gabriel Nogueira,68,02939-833,1956-09-02,2332.96,Boa Vista,São Paulo
7979,Agatha Pires,53,03021-640,1972-04-27,2016.77,Centro,São Paulo
7980,Sra. Maria Eduarda Moreira,64,03181-441,1960-12-03,9770.19,Mooca,São Paulo
7981,Dante Azevedo,65,05172-098,1959-12-30,12360.02,Centro,São Paulo
7982,Clarice Abreu,27,02916-010,1997-07-17,9204.06,Liberdade,São Paulo
7983,Maria Luísa Brito,45,01314-423,1979-09-11,13118.47,Mooca,São Paulo
7984,Dante Farias,67,04650-492,1958-03-13,11272.66,Pinheiros,São Paulo
7985,Maysa da Luz,65,01880-712,1960-01-27,11860.43,Mooca,São Paulo
7986,Stephany Mendonça,26,03230-636,1999-03-25,2190.96,Vila Nova Conceição,São Paulo
7987,Felipe Siqueira,60,03790-740,1964-08-15,16307.84,Mooca,São Paulo
7988,Valentim Pastor,37,02370-345,1987-10-21,2022.33,Vila Nova Conceição,São Paulo
7989,Jade Cunha,43,02959-429,1981-07-27,1918.31,Liberdade,São Paulo
7990,Isaac Silva,57,05587-285,1967-06-10,9844.23,Bela Vista,São Paulo
7991,Sr. Henry Macedo,26,05067-560,1999-02-21,8948.65,Santana,São Paulo
7992,Luan da Mata,22,01995-671,2002-12-05,9021.72,Centro,São Paulo
7993,Heitor Vargas,48,03261-321,1977-04-11,1760.06,Santana,São Paulo
7994,André Aragão,44,04832-108,1980-12-19,14322.23,Liberdade,São Paulo
7995,Nicolas Brito,68,04548-871,1956-05-20,1421.4,Jardim América,São Paulo
7996,Arthur Cassiano,23,04325-364,2002-03-06,12789.73,Vila Nova Conceição,São Paulo
7997,Marcela Moraes,47,01926-905,1977-06-06,2570.59,Centro,São Paulo
7998,Sr. João Pedro Casa Grande,24,03861-303,2000-10-06,2605.52,Liberdade,São Paulo
7999,Brayan Pereira,43,05596-274,1981-10-30,2807.98,Jardim América,São Paulo
8000,Pedro Azevedo,60,02612-666,1965-02-04,11059.33,Liberdade,São Paulo
8001,Augusto Barros,49,05519-892,1975-12-08,2599.03,Boa Vista,São Paulo
8002,Caleb Rodrigues,37,02066-855,1988-01-31,10492.19,Mooca,São Paulo
8003,Nicole Freitas,68,02215-680,1957-04-22,2182.74,Itaim Bibi,São Paulo
8004,Gabriel Aragão,45,01246-300,1980-05-09,11676.12,Itaim Bibi,São Paulo
8005,Carolina da Cunha,60,04941-016,1964-07-16,2112.48,Boa Vista,São Paulo
8006,Sr. Augusto da Rocha,70,05092-713,1954-08-17,13565.1,Centro,São Paulo
8007,Caio da Costa,65,03848-846,1959-10-03,2589.41,Pinheiros,São Paulo
8008,João Guilherme Rodrigues,51,04802-304,1973-07-04,1953.98,Jardim América,São Paulo
8009,Lunna Ribeiro,53,03154-550,1971-07-11,8226.35,Santana,São Paulo
8010,Srta. Cecilia Fogaça,55,03167-868,1969-12-23,2741.06,Itaim Bibi,São Paulo
8011,Sabrina da Rocha,42,01037-418,1983-01-10,8812.93,Centro,São Paulo
8012,Enzo Gabriel Dias,65,03490-411,1959-10-09,1531.05,Jardim América,São Paulo
8013,Cauã Farias,44,01199-037,1980-06-10,3867.03,Pinheiros,São Paulo
8014,Cecília Campos,22,03113-215,2002-10-05,2249.07,Centro,São Paulo
8015,Pedro Lucas Garcia,52,02329-537,1972-09-03,2387.33,Boa Vista,São Paulo
8016,João Gabriel Azevedo,21,04918-214,2004-01-18,11922.66,Liberdade,São Paulo
8017,Alice Barbosa,18,01302-913,2006-11-01,2811.39,Boa Vista,São Paulo
8018,João Silveira,34,04949-545,1990-11-15,11405.2,Centro,São Paulo
8019,Ana Lívia Pacheco,25,02185-824,1999-12-21,2035.32,Centro,São Paulo
8020,Francisco Porto,47,04917-014,1977-08-11,15507.08,Pinheiros,São Paulo
8021,Dr. Benjamin Albuquerque,34,05543-435,1990-10-04,1968.86,Mooca,São Paulo
8022,Hellena Azevedo,28,05734-121,1997-03-05,10424.73,Centro,São Paulo
8023,Vitor Siqueira,26,05352-091,1998-06-23,9832.81,Jardim América,São Paulo
8024,Sofia Cassiano,47,02852-384,1978-02-05,9069.09,Santana,São Paulo
8025,Alice Cunha,19,01612-536,2005-06-12,10378.71,Santana,São Paulo
8026,Bella Nascimento,63,03741-084,1961-10-30,12089.1,Jardim América,São Paulo
8027,Lucca Pinto,33,01208-160,1991-09-18,11832.82,Santana,São Paulo
8028,Luiz Otávio Marques,37,01419-133,1987-09-21,15331.87,Centro,São Paulo
8029,Luana Moreira,23,01200-308,2002-01-04,15891.24,Centro,São Paulo
8030,Marcos Vinicius Camargo,50,04031-031,1974-07-27,8750.82,Vila Nova Conceição,São Paulo
8031,Dom Rodrigues,70,01829-989,1954-09-29,9474.27,Mooca,São Paulo
8032,Alexandre Nascimento,47,02010-264,1978-02-26,3187.5,Mooca,São Paulo
8033,Emanuel Cavalcanti,62,03302-029,1962-06-25,9481.94,Liberdade,São Paulo
8034,Maria Laura Almeida,39,05712-998,1986-02-10,2679.56,Mooca,São Paulo
8035,Felipe Pastor,30,03690-281,1994-05-23,2666.83,Vila Nova Conceição,São Paulo
8036,Sr. Emanuel Lopes,21,01731-653,2003-06-05,1975.64,Boa Vista,São Paulo
8037,Maria Alice Santos,64,04306-351,1960-08-23,11268.99,Boa Vista,São Paulo
8038,João Gabriel Costela,64,02168-225,1960-06-30,14801.94,Bela Vista,São Paulo
8039,Benicio Fonseca,45,04713-139,1979-10-11,2388.13,Boa Vista,São Paulo
8040,João Felipe Vargas,26,03593-437,1999-02-27,1626.96,Pinheiros,São Paulo
8041,Manuella Souza,56,02342-652,1969-03-19,11932.53,Mooca,São Paulo
8042,Marina Vieira,52,03634-521,1973-03-13,2553.95,Mooca,São Paulo
8043,Brenda Sá,19,02856-694,2005-05-07,13235.35,Vila Nova Conceição,São Paulo
8044,Srta. Esther Rezende,70,01188-166,1954-12-24,10137.51,Itaim Bibi,São Paulo
8045,Júlia Martins,67,02234-846,1958-01-15,15090.88,Bela Vista,São Paulo
8046,Manuela Pastor,43,01903-490,1981-09-01,2534.62,Boa Vista,São Paulo
8047,Isaac Leão,65,05565-992,1959-05-29,10800.76,Boa Vista,São Paulo
8048,Pedro Nascimento,43,02543-375,1981-11-28,14615.41,Vila Nova Conceição,São Paulo
8049,Davi Miguel Vasconcelos,66,01266-709,1959-05-08,8962.25,Santana,São Paulo
8050,Amanda Fernandes,39,02073-922,1985-05-19,2680.45,Centro,São Paulo
8051,Alice Monteiro,40,05490-235,1984-07-04,13420.51,Bela Vista,São Paulo
8052,Thales Sousa,34,05385-685,1990-12-14,1968.41,Liberdade,São Paulo
8053,Sra. Clara Almeida,31,02724-579,1993-05-31,9340.13,Vila Nova Conceição,São Paulo
8054,Noah Oliveira,58,05628-896,1966-12-25,1635.39,Liberdade,São Paulo
8055,Camila Pimenta,64,01436-249,1960-08-17,14556.03,Itaim Bibi,São Paulo
8056,Maria Clara Ribeiro,26,05538-193,1998-07-29,13626.66,Liberdade,São Paulo
